Height (m asl),RH (%),Latitude (º),Longitude (º),Pressure (mb),Temperature (K),Wind Direction (º),Wind Speed (m/s)
6731.537088,63.35894,40.05550786,-105.2804522,438.737732,255.5919,149.2589829,4.262216468
6735.155286,63.52418,40.05554028,-105.2804673,438.5302,255.570328,149.4205997,4.291281213
6738.874392,63.87118,40.05557104,-105.2804806,438.327728,255.54538,149.5356942,4.324227999
6742.931645,64.50356,40.05560066,-105.2804949,438.075836,255.516586,149.6040921,4.361001899
6746.88234,65.3099,40.05563197,-105.2805113,437.833069,255.486023,149.6277231,4.401464104
6750.51057,66.07086,40.05566536,-105.2805296,437.6316,255.454834,149.6103675,4.445411747
6753.930374,66.54274,40.05569972,-105.2805511,437.433563,255.423416,149.5564273,4.492650865
6757.328679,66.81207,40.05573361,-105.2805768,437.240021,255.394211,149.4695516,4.542997544
6760.958167,66.76985,40.05576552,-105.2806061,437.032379,255.368515,149.3520101,4.596177191
6764.898119,66.64448,40.05579629,-105.2806374,436.786072,255.343765,149.2052545,4.651781697
6768.918719,66.98155,40.05582837,-105.2806681,436.55957,255.317932,149.0310555,4.709370615
6773.069028,67.6352539,40.05586237,-105.2806978,436.321259,255.291779,148.8324112,4.768567441
6777.240834,68.01877,40.05589891,-105.2807261,436.080658,255.266586,148.6135606,4.829026093
6781.354813,67.98291,40.0559381,-105.2807506,435.843933,255.242065,148.3792034,4.890363533
6785.360976,67.68195,40.05597955,-105.2807718,435.5918,255.217453,148.1338703,4.952203851
6788.924813,67.25532,40.05602196,-105.2807932,435.393921,255.193466,147.8820893,5.014193934
6792.261851,66.68329,40.05606525,-105.2808173,435.217743,255.171555,147.6286702,5.075967493
6795.81937,65.8398743,40.05610928,-105.2808451,435.0014,255.152191,147.3781145,5.137141945
6799.533954,64.93207,40.05615269,-105.2808775,434.775238,255.134857,147.1339006,5.19736622
6803.261105,64.08663,40.05619429,-105.2809151,434.565674,255.117935,146.8987372,5.256321789
6807.060696,63.5940552,40.05623471,-105.2809573,434.35,255.098526,146.675133,5.313695375
6810.956712,63.55814,40.05627652,-105.2810016,434.117645,255.074921,146.4654467,5.36917512
6814.750117,63.6862335,40.05631924,-105.2810473,433.900879,255.048462,146.271683,5.422491621
6818.447664,63.693634,40.05636199,-105.2810937,433.684,255.022324,146.0954664,5.473453472
6822.053118,63.4872131,40.0564038,-105.2811384,433.472,254.998688,145.9380281,5.521928167
6825.582079,63.0358238,40.05644505,-105.28118,433.274231,254.978043,145.8002016,5.567828564
6829.256969,62.4692421,40.05648531,-105.2812189,433.0694,254.959885,145.6827679,5.611173772
6833.225309,62.18472,40.05652475,-105.2812566,432.8343,254.9406,145.5866677,5.65209055
6837.310391,62.2861137,40.05656539,-105.2812929,432.589,254.914276,145.5126134,5.690717527
6841.198724,62.53522,40.0566086,-105.2813281,432.366577,254.880127,145.4606692,5.727171468
6844.913233,62.7057152,40.05665195,-105.2813622,432.15213,254.844681,145.4304537,5.76161949
6848.510198,62.798542,40.05669448,-105.281395,431.949951,254.8138,145.4213831,5.79430326
6852.213869,62.8759537,40.05673678,-105.2814281,431.745148,254.788055,145.4324331,5.825446918
6856.182293,62.8729324,40.05677879,-105.281463,431.512451,254.767151,145.4622822,5.855189613
6860.265939,62.77536,40.05682099,-105.2814994,431.262756,254.750519,145.5101193,5.88362766
6864.089558,62.7065163,40.05686527,-105.2815368,431.042572,254.7343,145.5757822,5.910888278
6867.611788,62.7748642,40.05691142,-105.2815751,430.8475,254.713516,145.6587483,5.937145918
6871.042396,62.9354134,40.05695796,-105.2816144,430.6569,254.6863,145.7572559,5.962608761
6874.630827,63.1239662,40.05700391,-105.2816545,430.4503,254.654526,145.8682748,5.987480682
6878.394225,63.2188721,40.05704895,-105.2816956,430.228882,254.622467,145.9882261,6.011876754
6882.158501,63.1657028,40.05709393,-105.2817379,430.007843,254.592728,146.1139648,6.035770416
6885.751181,63.0893631,40.05713858,-105.2817811,429.800476,254.562881,146.2432266,6.059046429
6889.038181,63.13054,40.05718165,-105.2818247,429.614929,254.529892,146.3743181,6.081597725
6892.129451,63.2632866,40.05722238,-105.2818679,429.442139,254.494934,146.5058409,6.103332131
6895.210175,63.38884,40.05726156,-105.2819103,429.258636,254.460922,146.6368866,6.124122165
6898.3396,63.45598,40.05730031,-105.2819508,429.074554,254.429047,146.767105,6.143807503
6901.624953,63.4802322,40.05734083,-105.2819894,428.898621,254.397736,146.8964791,6.16225139
6905.249475,63.5881958,40.05738395,-105.2820268,428.6895,254.364365,147.0251207,6.179332955
6909.103548,63.8032532,40.05742986,-105.2820641,428.461761,254.32933,147.1532536,6.194920472
6912.965709,64.01733,40.0574798,-105.2821009,428.230316,254.295822,147.2812278,6.208867878
6916.618681,64.16108,40.05753479,-105.2821368,428.024841,254.266617,147.4094584,6.221036188
6920.043977,64.1772461,40.05759426,-105.2821725,427.8513,254.240891,147.5383103,6.23131946
6923.656445,64.10248,40.05765557,-105.2822095,427.635834,254.2144,147.6680242,6.239658695
6927.384387,63.9735832,40.05771465,-105.2822484,427.4004,254.184982,147.7989097,6.246043814
6930.88217,63.8031,40.05776883,-105.2822883,427.206665,254.154846,147.9317755,6.250516706
6934.33141,63.6918259,40.05781883,-105.2823284,427.033875,254.1253,148.0681976,6.253192535
6938.161115,63.78307,40.05786596,-105.2823689,426.804626,254.0942,148.2106129,6.254286222
6942.187917,64.08501,40.05791149,-105.2824095,426.559,254.0609,148.3616398,6.254084472
6946.121705,64.39373,40.05795492,-105.2824492,426.3422,254.027237,148.5233761,6.252863311
6949.966446,64.4842758,40.05799649,-105.282488,426.124634,253.99411,148.6975488,6.25084613
6953.724738,64.39318,40.05803784,-105.2825272,425.91748,253.962158,148.8858113,6.248257492
6957.455993,64.1539841,40.05807981,-105.2825677,425.698761,253.931763,149.0897215,6.24540901
6961.091027,63.8320961,40.05812306,-105.2826093,425.4819,253.9019,149.3107139,6.242735842
6964.45703,63.5907555,40.05816863,-105.2826517,425.2951,253.87,149.5497902,6.240768442
6967.84394,63.5898438,40.05821624,-105.2826942,425.105927,253.835419,149.8072928,6.240045676
6971.39746,63.5812149,40.05826407,-105.2827358,424.910675,253.802338,150.0832803,6.241055087
6975.276853,63.46049,40.05831119,-105.282776,424.688782,253.774368,150.3778827,6.244269889
6979.261532,63.1779251,40.05835876,-105.2828121,424.4523,253.750412,150.6908175,6.250199786
6983.041505,62.5749321,40.05840746,-105.2828433,424.218262,253.7273,151.0207691,6.259354068
6986.275497,61.8159828,40.05845601,-105.2828731,424.0486,253.701981,151.3655495,6.272133393
6989.400064,61.1334648,40.05850571,-105.2829034,423.890625,253.6735,151.722754,6.288791733
6992.926204,60.70543,40.05855521,-105.2829359,423.690247,253.64296,152.0896788,6.309483968
6996.943437,60.56654,40.05860125,-105.2829713,423.443451,253.610382,152.4630153,6.334318159
7001.095453,60.6525078,40.05864332,-105.2830063,423.195953,253.576492,152.8391754,6.363362325
7005.010995,60.9093857,40.05868485,-105.2830378,422.985229,253.543488,153.2148285,6.396632747
7008.818329,61.1904,40.05872781,-105.2830668,422.784882,253.509232,153.5867555,6.434076201
7012.817567,61.4204,40.05877371,-105.2830955,422.551117,253.4704,153.9513452,6.475542684
7016.86284,61.5256042,40.05882253,-105.2831255,422.309143,253.429489,154.3046184,6.520758725
7020.774568,61.44581,40.05887446,-105.283157,422.0971,253.391312,154.6430534,6.569361022
7024.587068,61.1714745,40.05892833,-105.2831899,421.88092,253.356186,154.9641526,6.620967738
7028.281466,60.88962,40.05898482,-105.2832234,421.66864,253.32103,155.2661044,6.675222702
7031.837961,60.8171539,40.05904391,-105.2832566,421.468781,253.286392,155.5474148,6.731730351
7035.391671,60.8698425,40.05910436,-105.2832891,421.260254,253.254974,155.8066769,6.789979091
7038.918914,60.843483,40.05916413,-105.2833222,421.074249,253.226013,156.0424355,6.8493478
7042.684687,60.70947,40.05922276,-105.2833566,420.861633,253.197159,156.2536525,6.909162537
7046.625712,60.3783,40.05928133,-105.283391,420.628845,253.167572,156.4404078,6.968696134
7050.477453,59.7498474,40.05934167,-105.2834242,420.4067,253.1399,156.603679,7.027218216
7054.016983,58.7162476,40.05940387,-105.2834555,420.2089,253.119766,156.7444075,7.084055456
7057.335822,57.20098,40.05946673,-105.2834851,420.028,253.109283,156.8631772,7.138597813
7060.671246,55.7494,40.05952896,-105.2835141,419.8387,253.10347,156.9607347,7.190246119
7064.129736,54.8161545,40.05959119,-105.2835429,419.6444,253.095551,157.0385505,7.238396592
7067.813671,54.2527122,40.05965281,-105.283572,419.437317,253.079926,157.098893,7.282503788
7071.685822,54.03512,40.05971266,-105.2836022,419.2087,253.053986,157.1444167,7.322143438
7075.464659,54.0726,40.05977095,-105.2836328,418.999023,253.022171,157.1777071,7.356983262
7079.196487,53.9842262,40.05982936,-105.2836646,418.795,252.99144,157.2011433,7.38672642
7082.929076,53.74627,40.05988971,-105.2836983,418.5807,252.9627,157.216913,7.41114328
7086.620242,53.6774139,40.059953,-105.2837335,418.376038,252.9347,157.2269509,7.430106173
7090.350459,53.6074562,40.06002063,-105.2837706,418.165741,252.908264,157.2327161,7.443542326
7094.04582,53.57162,40.06009177,-105.2838105,417.951477,252.883362,157.2351236,7.451408251
7097.566091,53.6852951,40.06016465,-105.2838513,417.759552,252.858627,157.234874,7.453721918
7101.072326,53.7945366,40.06023661,-105.2838933,417.555878,252.834427,157.2327389,7.450576324
7104.569469,53.8759651,40.06030473,-105.2839375,417.357452,252.811951,157.2293323,7.442097097
7108.124939,53.94676,40.0603661,-105.2839833,417.173248,252.788589,157.2249641,7.428392932
7112.086365,54.0739479,40.06042431,-105.2840269,416.946838,252.759766,157.2200071,7.409581345
7116.343021,54.26952,40.06048176,-105.2840676,416.69342,252.726639,157.2152006,7.385860687
7120.527756,54.4920235,40.06053965,-105.2841056,416.464081,252.694351,157.2113011,7.357546509
7124.567106,54.66485,40.06059895,-105.2841402,416.245636,252.665421,157.2085827,7.325052757
7128.551869,54.7711945,40.06065984,-105.2841712,416.0144,252.638947,157.2066992,7.288826961
7132.384351,54.90237,40.06072018,-105.2841998,415.800385,252.613,157.2049519,7.249288273
7136.122457,55.117,40.06077991,-105.2842256,415.5977,252.586517,157.2027774,7.206865133
7139.984894,55.3239937,40.0608401,-105.2842495,415.382446,252.560516,157.1999153,7.16207639
7143.950393,55.2514534,40.06090195,-105.284274,415.153442,252.538757,157.1958692,7.115514753
7147.843558,54.7071,40.06096598,-105.2842999,414.934845,252.523346,157.1893988,7.067725622
7151.600211,53.8547,40.061031,-105.2843276,414.7246,252.510712,157.1787671,7.019087882
7155.301459,53.1654053,40.06109528,-105.2843582,414.5144,252.495422,157.1626862,6.969838432
7158.944196,52.8413544,40.06115718,-105.2843905,414.324066,252.474777,157.1409349,6.920213636
7162.816173,52.80868,40.06121515,-105.2844227,414.108856,252.449081,157.1141576,6.870536883
7166.925826,52.9544067,40.06126948,-105.2844537,413.86557,252.4189,157.0830618,6.821176601
7170.951255,53.18854,40.06132149,-105.2844831,413.6354,252.384064,157.0479665,6.772483468
7174.724632,53.48749,40.06137071,-105.2845126,413.438721,252.346588,157.0090529,6.724769225
7178.507667,53.7781525,40.06141812,-105.2845429,413.2306,252.310745,156.9667774,6.678370324
7182.384431,54.0143,40.06146649,-105.2845748,413.0074,252.279922,156.9216939,6.633663939
7186.249681,54.12826,40.06151706,-105.2846082,412.794159,252.254,156.8743477,6.590987704
7190.15458,54.1756668,40.06156995,-105.2846426,412.575226,252.231171,156.8254503,6.550545121
7193.987649,54.09313,40.06162517,-105.2846767,412.359619,252.210785,156.7762697,6.512416419
7197.728542,53.67729,40.06168227,-105.2847086,412.1587,252.191086,156.7285942,6.476664859
7201.436712,53.08034,40.06173957,-105.2847376,411.949829,252.168732,156.6841438,6.443392644
7205.096626,52.47487,40.06179666,-105.2847646,411.740875,252.143036,156.6437231,6.412679089
7208.582449,51.7358665,40.06185357,-105.2847919,411.550323,252.117691,156.6074088,6.384557533
7212.038596,50.806385,40.06190913,-105.2848212,411.356323,252.09729,156.5754752,6.359102843
7215.490071,49.8110542,40.06196251,-105.2848534,411.169617,252.08165,156.5486003,6.33646916
7219.095935,48.7951469,40.06201284,-105.2848881,410.969116,252.066864,156.5274761,6.316840282
7222.833856,47.79382,40.06205986,-105.2849243,410.7599,252.050385,156.512783,6.300359849
7226.654916,47.0910034,40.0621041,-105.2849606,410.542053,252.031128,156.5051016,6.287081397
7230.352857,46.77826,40.06214705,-105.2849955,410.341248,252.008453,156.5044281,6.276917196
7233.980749,46.6431351,40.06218957,-105.2850279,410.1461,251.98291,156.5101095,6.269695248
7237.561695,46.51627,40.06223164,-105.2850569,409.943268,251.95578,156.5212069,6.265274341
7241.041378,46.2958069,40.06227469,-105.2850812,409.7466,251.928909,156.5367584,6.263575613
7244.350453,46.00767,40.06232181,-105.2851008,409.5642,251.904572,156.5562042,6.264548856
7247.634673,45.61102,40.06237505,-105.2851179,409.384735,251.885269,156.5795418,6.268203818
7250.983575,45.0411034,40.06243401,-105.2851353,409.2067,251.871841,156.6068991,6.274626236
7254.545669,44.53126,40.06249651,-105.2851572,409.00592,251.8614,156.6379743,6.283882227
7258.203176,44.3064,40.06255929,-105.2851863,408.797516,251.849167,156.6722424,6.295932482
7261.709768,44.37693,40.06262126,-105.285221,408.5972,251.832321,156.7093822,6.310671104
7264.929909,44.6126442,40.06268164,-105.2852578,408.429382,251.810928,156.7494267,6.328045289
7268.096855,44.85786,40.06273797,-105.2852946,408.256775,251.786179,156.7922195,6.348097708
7271.383154,45.05732,40.06278812,-105.2853307,408.072754,251.759857,156.8372433,6.370888502
7274.824448,45.1938667,40.06283245,-105.2853641,407.8873,251.733139,156.884283,6.396393044
7278.462716,45.3321457,40.06287243,-105.285394,407.677673,251.705322,156.9340128,6.424513205
7282.076183,45.5211678,40.06291357,-105.2854192,407.4757,251.674149,156.9876199,6.455128249
7285.612963,45.7680321,40.06295926,-105.2854411,407.2837,251.637756,157.0461187,6.488120064
7289.150898,46.08173,40.0630099,-105.2854623,407.094574,251.597351,157.110067,6.523323109
7292.890258,46.37435,40.06306439,-105.2854851,406.8936,251.556351,157.1795605,6.560507891
7296.893287,46.55897,40.06312111,-105.2855113,406.667084,251.517715,157.2542435,6.599429476
7300.963002,46.6363678,40.06317825,-105.2855413,406.4405,251.482941,157.333562,6.639904297
7304.842467,46.6269836,40.06323488,-105.2855735,406.2283,251.450653,157.4170358,6.681828946
7308.404198,46.6947021,40.06329134,-105.2856058,406.030182,251.418915,157.504183,6.725141056
7311.62048,46.903717,40.0633477,-105.2856378,405.853516,251.387283,157.5944714,6.769740962
7314.651693,47.1434326,40.06340472,-105.2856696,405.686584,251.355408,157.6873608,6.815453545
7317.759835,47.3532,40.06346161,-105.2857023,405.523071,251.322937,157.7821328,6.862000653
7321.315104,47.5515671,40.0635178,-105.2857369,405.3289,251.290085,157.8775591,6.909000033
7325.287668,47.7915955,40.06357382,-105.2857747,405.105133,251.25769,157.9713615,6.955999687
7329.49931,48.02581,40.06363038,-105.2858148,404.8708,251.227356,158.0601255,7.002498222
7333.687567,48.1688,40.06368746,-105.2858551,404.6344,251.199814,158.1399306,7.047960341
7337.575132,48.2034149,40.06374595,-105.2858932,404.4296,251.173965,158.2073123,7.091874406
7341.297089,48.13397,40.0638033,-105.2859293,404.240234,251.148315,158.2592346,7.133790626
7345.128048,47.93647,40.06385929,-105.2859623,404.015778,251.124008,158.2926979,7.173276897
7348.820034,47.5811577,40.06391615,-105.2859903,403.812,251.104,158.3048068,7.209884471
7352.345502,47.0754242,40.06397455,-105.2860146,403.6255,251.0883,158.2932003,7.243170827
7355.793537,46.57663,40.06403446,-105.2860365,403.4298,251.072769,158.2558692,7.272700675
7359.128391,46.25249,40.06409698,-105.2860561,403.248749,251.053452,158.1906458,7.298046641
7362.489187,46.0709076,40.06416221,-105.2860754,403.067963,251.029724,158.0953226,7.318804145
7366.079119,45.965477,40.06423073,-105.2860969,402.871429,251.003433,157.9683785,7.334622068
7369.955374,45.96767,40.06430258,-105.2861219,402.66214,250.976883,157.808953,7.3452448
7374.07157,46.0020065,40.06437636,-105.2861505,402.436279,250.950241,157.6161796,7.350554579
7378.235953,46.00144,40.06445077,-105.2861807,402.2049,250.921082,157.3888949,7.350580655
7382.200746,45.90735,40.06452443,-105.2862116,401.982971,250.890518,157.1258188,7.345463586
7385.772681,45.63892,40.0645952,-105.2862436,401.79187,250.863068,156.8258134,7.335371304
7389.173857,45.27417,40.06466317,-105.2862784,401.613556,250.840439,156.4882737,7.3204329
7392.704157,44.912178,40.06472897,-105.286318,401.4219,250.821533,156.1136763,7.300758854
7396.511984,44.4407463,40.06479405,-105.2863597,401.2159,250.803772,155.7036639,7.276502772
7400.650617,43.8487625,40.06485793,-105.2863995,400.9873,250.784546,155.2608069,7.24788937
7404.880871,43.24253,40.06491986,-105.286437,400.7487,250.763931,154.7885401,7.215169708
7408.797061,42.6365471,40.06497871,-105.2864731,400.5428,250.74379,154.2909552,7.178618995
7412.40407,41.9949226,40.06503488,-105.2865084,400.3451,250.724838,153.7722155,7.138625463
7415.731337,41.50885,40.06508776,-105.2865443,400.155457,250.7059,153.2359351,7.095754564
7418.839157,41.2805023,40.06513807,-105.2865816,400.000275,250.685913,152.6853256,7.050666757
7422.198827,41.15592,40.06518621,-105.2866206,399.8278,250.663849,152.1239027,7.003946863
